38,"ON THE BARBADOS ISLAND'S SOUTHWEST COAST, BRIDGETOWN, THE CAPITAL, IS HOSTING THE CRICKET WORLD CUP, OFFERING PLAYERS AND SPECTATORS THE BEAUTY OF GLISTENING BEACHES OF WHITE SAND WHERE THEY CAN TAKE A BREAK","JZ EUI WCLWCOJD SDQCZO'D DJKEUGIDE XJCDE, WLSOBIEJGZ, EUI XCHSECQ, SD UJDESZB EUI XLSXRIE GJLQO XKH, JAAILSZB HQCTILD CZO DHIXECEJLD EUI WICKET JA BQSDEIZSZB WICXUID JA GUSEI DCZO GUILI EUIT XCZ ECRI C WLICR",R is K.,Country Capital Cryptos
39,"A SPECIAL FOOD DISH CALLED AYVER IS MADE IN THE FALL AFTER THE PAPRIKA HARVEST IN SKOPJE (THE CAPITAL OF MACEDONIA WHICH USED TO BE YUGOSLAVIA), AND THERE'S AN ANCIENT STONE BRIDGE OVER THE VARDAR RIVER THAT JOINS THE OLD PART OF THE CITY TO THE NEW","S AHCJNSY PMML LNAZ JSYYCL SDQCE NA TSLC NR IZC PSYY SPICE IZC HSHENXS ZSEQCAI NR AXMHBC (IZC JSHNISY MP TSJCLMRNS OZNJZ GACL IM KC DGWMAYSQNS), SRL IZCEC'A SR SRJNCRI AIMRC KENLWC MQCE IZC QSELSE ENQCE IZSI BMNRA IZC MYL HSEI MP IZC JNID IM IZC RCO",G is U.,Country Capital Cryptos
40,"LAKES AND TEMPLES ARE PART OF THE GRACE OF THE CITY OF HANOI, THE CAPITAL OF VIETNAM, AND EVERY EVENING, AS PART OF ITS CULTURE, THERE IS A WATER PUPPET SHOW, THE ONLY ONE OF ITS KIND IN THE WORLD","NQTHY QAI BHZSNHY QWH SQWB JX BLH OWQVH JX BLH VRBE JX LQAJR, BLH VQSRBQN JX CRHBAQZ, QAI HCHWE HCHARAO, QY SQWB JX RBY VKNBKWH, BLHWH RY Q PQBHW SKSSHB YLJP, BLH JANE JAH JX RBY TRAI RA BLH PJWNI",Z is M.,Country Capital Cryptos
41,"THE CITY LAYOUT OF PORT-AU-PRINCE, THE CAPITAL OF HAITI, IS SIMILAR TO AN AMPHITHEATER WITH THE COMMERCIAL DISTRICT, WHICH TRAFFICS HEAVILY IN COFFEE AND SUGAR, BY THE WATER OF THE ISLAND'S BAY, AND RESIDENCES GOING UP IN THE HILLS ABOVE","HSB IWHM ERMDCH DQ YDJH-RC-YJWGIB, HSB IRYWHRE DQ SRWHW, WT TWXWERJ HD RG RXYSWHSBRHBJ VWHS HSB IDXXBJIWRE ZWTHJWIH, VSWIS HJRQQWIT SBRNWEM WG IDQQBB RGZ TCKRJ, LM HSB VRHBJ DQ HSB WTERGZ'T LRM, RGZ JBTWZBGIBT KDWGK CY WG HSB SWEET RLDNB",N is V.,Country Capital Cryptos
42,"A FIERCE AND TURBULENT HISTORY HAS TAKEN ITS TOLL AND YIELDED A DIVIDED COUNTRY OF CONGO (USED TO BE ZAIRE) WITH THE CONGO RIVER MAKING ITS WAY BETWEEN BRAZZAVILLE, CAPITAL OF THE REPUBLIC, AND KINSHASA, CAPITAL OF THE DEMOCRATIC REPUBLIC","P BXIUNI PTJ SEUZEVITS YXQSKUH YPQ SPLIT XSQ SKVV PTJ HXIVJIJ P JXRXJIJ NKETSUH KB NKTMK (EQIJ SK ZI APXUI) CXSY SYI NKTMK UXRIU GPLXTM XSQ CPH ZISCIIT ZUPAAPRXVVI, NPWXSPV KB SYI UIWEZVXN, PTJ LXTQYPQP, NPWXSPV KB SYI JIGKNUPSXN UIWEZVXN",A is Z.,Country Capital Cryptos
43,"AT THE CONVERGENCE OF TWO RIVERS, VILNIUS IS THE CAPITAL OF LITHUANIA, A COUNTRY ON THE SHORE OF THE BALTIC SEA (NOW INDEPENDENT AFTER MANY YEARS OF BEING OCCUPIED BY RUSSIA) THAT HAS A PLACE IN IT DESIGNATED BY SOME AS THE GEOGRAPHIC CENTER OF EUROPE","EO OSX ZHYNXMRXYZX HC OQH MLNXMD, NLWYLID LD OSX ZEGLOEW HC WLOSIEYLE, E ZHIYOMT HY OSX DSHMX HC OSX UEWOLZ DXE (YHQ LYKXGXYKXYO ECOXM JEYT TXEMD HC UXLYR HZZIGLXK UT MIDDLE) OSEO SED E GWEZX LY LO KXDLRYEOXK UT DHJX ED OSX RXHRMEGSLZ ZXYOXM HC XIMHGX",J is M.,Country Capital Cryptos
44,"ITS PLACEMENT ON THE BEAUTIFUL AZURE WATERS OF A NATURAL HARBOR AND CENTRAL LOCATION BETWEEN THE TWO ISLANDS OF NEW ZEALAND, HELPED TO MAKE WELLINGTON THE CHOICE AS CAPITAL CITY IN THE MIDDLE OF THE NINETEENTH CENTURY, EVEN THOUGH IT'S ON LOTS OF EARTHQUAKE FAULTS AND IS QUITE HIGHLY ACTIVE, SEISMICALLY","DEH KTZGRYRSE LS EIR JRZNEDCNT ZVNXR OZERXH LC Z SZENXZT IZXJLX ZSA GRSEXZT TLGZEDLS JREORRS EIR EOL DHTZSAH LC SRO VRZTZSA, IRTKRA EL YZBR ORTTDSMELS EIR GILDGR ZH GZKDEZT GDEW DS EIR YDAATR LC EIR SDSRERRSEI GRSENXW, RQRS EILNMI DE'H LS TLEH LC RZXEIUNZBR CZNTEH ZSA DH UNDER IDMITW ZGEDQR, HRDHYDGZTTW",B is K.,Country Capital Cryptos
45,"WITHIN PANAMA CITY, THE CAPITAL OF PANAMA, IS A NATIONAL PARK AND RAINFOREST WHICH HAS THOUSANDS OF NATIVE PLANTS, ANIMALS AND BIRDS (LIKE THE LARGE PREDATORY HARPY EAGLE), AND BESIDE IT, A MASSIVE BRIDGE RECONNECTS THE LANDS OF NORTH AND SOUTH AMERICA THAT THE CANAL IT'S OVER HAD SEPARATED","GAYXAZ IHZHBH LAYF, YXS LHIAYHC VJ IHZHBH, AR H ZHYAVZHC IHTQ HZE THAZJVTSRY GXALX XHR YXVNRHZER VJ ZHYAOS ICHZYR, HZABHCR HZE WATER (CAQS YXS CHTKS ITSEHYVTF XHTIF SHKCS), HZE WSRAES AY, H BHRRAOS WTAEKS TSLVZZSLYR YXS CHZER VJ ZVTYX HZE RVNYX HBSTALH YXHY YXS LHZHC AY'R VOST XHE RSIHTHYSE",Q is K.,Country Capital Cryptos
46,"CONSIDERED A SORT OF SHANGRI-LA, THE TINY MONARCHY KINGDOM OF BHUTAN IS NESTLED IN THE HIMALAYAS, AND ITS CAPITAL, THIMPHU, IS UNIQUE FOR ITS WHITE GLOVED COPS AND NO LIGHTS TO DIRECT TRAFFIC, AND THE QUITE BIZARRE ANIMAL, TAKIN, WHICH IS NATIVE TO THIS COUNTRY THAT CAN BE SEEN IN THE CITY'S ZOO","TSONBUJAJU L NSAC SZ NELOHAB-KL, CEJ CBOD ISOLATED VBOHUSI SZ QEWCLO BN OJNCKJU BO CEJ EBILKLDLN, LOU BCN TLGBCLK, CEBIGEW, BN WOBYWJ ZSA BCN XEBCJ HKSRJU TSGN LOU OS KBHECN CS UBAJTC CALZZBT, LOU CEJ YWBCJ QBFLAAJ LOBILK, CLVBO, XEBTE BN OLCBRJ CS CEBN TSWOCAD CELC TLO QJ NJJO BO CEJ TBCD'N FSS",Y is Q.,Country Capital Cryptos
47,"FISHING AND PEARL DIVING FUELED THE ECONOMY OF ABU DHABI, THE CAPITAL OF THE UNITED ARAB EMIRATES, UNTIL THE MIDDLE OF THE TWENTIETH CENTURY WHEN THE DISCOVERY OF OIL STARTED TO BRING IN SO MUCH MONEY THAT IT IS NOW ONE OF THE RICHEST CITIES IN THE WORLD","WELREHU KHZ XOKPV ZEIEHU WJOVOZ SRO OTQHQGM QW KCJ ZRKCE, SRO TKXESKV QW SRO JHESOZ KPKC OGEPKSOL, JHSEV SRO GEZZVO QW SRO SFOHSEOSR TOHSJPM FROH SRO ZELTQIOPM QW QEV LSKPSOZ SQ CPEHU EH LQ GJTR GQHOM SRKS ES EL HQF QHO QW SRO PETROLS TESEOL EH SRO FQPVZ",U is G.,Country Capital Cryptos
48,"FRENCH WAS MADE THE OFFICIAL LANGUAGE, EVEN THOUGH NATIVE DIALECTS ARE COMMONLY USED IN TOGO, A TINY NARROW COUNTRY WITH LOME, ITS CAPITAL, THE ONLY PORT CITY ON ITS SMALL COASTLINE IN WEST AFRICA","OGZLVY XHB QHKZ RYZ SOOJVJHI IHLPWHPZ, ZEZL RYSWPY LHRJEZ KJHIZVRB HGZ VSQQSLIM WBZK JL RSPS, H RJLM LHGGSX VSWLRGM XJRY ISQZ, JRB VHCJRHI, RYZ SLIM CSGR VJRM SL JRB BQHII VSHBRIJLZ JL XZBR HOGJVH",E is V.,Country Capital Cryptos
49,"THERE'S A MAJESTIC MOUNTAIN THAT LOOKS OVER THE CITY OF REYKJAVIK, THE CAPITAL OF THE REPUBLIC OF ICELAND, WHICH IS AN ISLAND ABOUT THE SIZE OF KENTUCKY WHERE, IN SUMMER, THE SUN ONLY BRIEFLY DIPS BELOW THE HORIZON","XFDHD'C Q UQGDCXOY UKMJXQOJ XFQX VKKZC KBDH XFD YOXN KT HDNZGQBOZ, XFD YQEOXQV KT XFD HDEMIVOY KT OYDVQJS, RFOYF OC QJ OCVQJS QIKMX XFD COLD KT ZDJXMYZN RFDHD, OJ CMUUDH, XFD CMJ KJVN IHODTVN SOEC IDVKR XFD FKHOLKJ",G is J.,Country Capital Cryptos
50,"IN THE MIDDLE OF ROME IS A WALLED OFF ENCLAVE, VATICAN CITY, THAT IS ITS OWN COUNTRY AND ITS OWN CAPITAL, WHERE THE POPE RULES SUPREME","SC FOR GSQQZR VL KVGR SW I XIZZRQ VLL RCYZIHR, HIFSYIC YSFT, FOIF SW SFW VXC YVJCFKT ICQ SFW VXC YIESFIZ, XORKR FOR EVER KJZRW WJEKRGR",H is V.,Country Capital Cryptos
51,"CAMEROON IS A COUNTRY ON THE WEST COAST OF AFRICA WITH DIVERSE POPULATIONS, CLIMATES AND TERRAINS FROM ITS NORTH TO SOUTH, AND ITS CAPITAL, YAOUNDE, TO THE EAST OF AN ACTIVE VOLCANO","AEHIFYYS RZ E AYQSDFV YS DKI MIZD AYEZD YL ELFRAE MRDK JRTIFZI XYXQCEDRYSZ, ACRHEDIZ ESJ DIFFERSZ LFYH RDZ SYFDK DY ZYQDK, ESJ RDZ AEXRDEC, VEYQSJI, DY DKI IEZD YL ES EADRTI TYCAESY",H is M.,Country Capital Cryptos
52,"MARBLE AND POTTER'S CLAY ARE UNDER AND IN THE SOIL OF THE ATTICA BASIN WHERE ATHENS, THE CAPITAL OF GREECE, SITS SURROUNDED BY MOUNTAINS INCLUDING THE ACROPOLIS (DEFINED AS A HIGH FORTIFIED CITADEL), THE HILL WHERE THE PARTHENON HONORS THE GODDESS ATHENA, FOR WHOM THE CITY WAS NAMED","OLIVES LZQ BJHHSI'K RELM LIS FZQSI LZQ CZ HXS KJCE JW HXS LHHCRL VLKCZ GXSIS LHXSZK, HXS RLBCHLE JW YISSRS, KCHK KFIIJFZQSQ VM OJFZHLCZK CZREFQCZY HXS LRIJBJECK (QSWCZSQ LK L XCYX WJIHCWCSQ RCHLQSE), HXS XCEE GXSIS HXS BLIHXSZJZ XJZJIK HXS YJQQSKK LHXSZL, WJI GXJO HXS RCHM GLK ZLOSQ",W is F.,Country Capital Cryptos
53,"WHAT WAS ONCE AN UNINHABITED SWAMPY AREA HAS GROWN, IN THE CENTURY SINCE THE RAILWAY CAME THROUGH, TO BECOME NAIROBI, THE CAPITAL OF KENYA, WITH A NATIONAL PARK ON THE OUTSKIRTS OF THE CITY THAT IS HOME TO WILDLIFE LIKE LIONS AND GIRAFFES","ENBI EBZ CGXL BG PGHGNBVHILO ZEBRAS BJLB NBZ FJCEG, HG INL XLGIPJS ZHGXL INL JBHQEBS XBRL INJCPFN, IC VLXCRL GBHJCVH, INL XBAHIBQ CK WLGSB, EHIN B GBIHCGBQ ABJW CG INL CPIZWHJIZ CK INL XHIS INBI HZ NCRL IC EHQOQHKL QHWL QHCGZ BGO FHJBKKLZ",W is K.,Country Capital Cryptos
54,"URUGUAY IS A SMALL SOUTH AMERICAN COUNTRY BETWEEN TWO MASSIVE NEIGHBORS, AND MANY OF THE PEOPLE WHO LIVE THERE (NEARLY HALF) ARE IN ITS CAPITAL, MONTEVIDEO","HLHSHIR ZM I MWINN MJHDT IWCLZXIB XJHBDLR OCDKCCB DKJ WIMMZAC BCZSTOJLM, IBG WIBR JY DTC QCJQNC KTJ NZAC DTCLC (BCILNR TINY) ILC ZB ZDM XIQZDIN, WJBDCAZGCJ",A is V.,Country Capital Cryptos
55,"BURNERS OF FRANKINCENSE FLANK THE ENTRANCE TO THE SULTAN'S PALACE OUTSIDE THE CITY OF MUSCAT, THE CAPITAL OF OMAN, A COUNTRY THAT HAS BEEN FAMOUS FOR THIS SCENT SINCE BIBLICAL TIMES","JIFXTFE MZ ZFKXGAXRTXET ZHKXG DYT TXDFKXRT DM DYT EIHDKX'E WKHKRT MIDEAST DYT RADC MZ QIERKD, DYT RKWADKH MZ MQKX, K RMIXDFC DYKD YKE JTTX ZKQMIE ZMF DYAE ERTXD EAXRT JAJHARKH DAQTE",G is K.,Country Capital Cryptos
56,"THERE IS A COMMERCIAL (DAR ES SALAAM) AND POLITICAL (DODOMA) CAPITAL IN TANZANIA, A COUNTRY THAT WAS, IN PART, GOVERNED BY A GERMAN BARON IN THE LATE EIGHTEEN HUNDREDS, WHO FOUND THE AFRICAN VIOLETS THAT, SINCE BEING HYBRIDIZED, HAVE BECOME SO FAMILIAR","GQLOL KC E SYWWLOSKEZ (XEO LC CEZEEW) ERX HYZKGKSEZ (XYXYWE) SEHKGEZ KR GERNERKE, E SYJRGOI GQEG AEC, KR HEOG, FYMLORLX UI E FLOWER UEOYR KR GQL ZEGL LKFQGLLR QJRXOLXC, AQY TYJRX GQL ETOKSER MKYZLGC GQEG, CKRSL ULKRF QIUOKXKNLX, QEML ULSYWL CY TEWKZKEO",I is Y.,Country Capital Cryptos
57,"THE CAPITAL OF CHINA, BEIJING IS A MAJOR TRANSPORTATION HUB FOR THE COUNTRY AND WILL HOST THE UPCOMING SUMMER OLYMPICS, FOR WHICH THEY HAVE MADE PLANS TO CARRY THE TORCH TO THE TOP OF MOUNT EVEREST","ZXY NPKWZPV RJ NXWLP, HYWOWLE WQ P SPORT ZTPLQKRTZPZWRL XGH JRT ZXY NRGLZTM PLF BWVV XRQZ ZXY GKNRSWLE QGSSYT RVMSKWNQ, JRT BXWNX ZXYM XPCY SPFY KVPLQ ZR NPTTM ZXY ZRTNX ZR ZXY ZRK RJ SRGLZ YCYTYQZ",E is G.,Country Capital Cryptos
58,"ORCHIDS ARE ONE OF THE NATIVE FLOWERING PLANTS ON THE SOLOMON ISLANDS, AN ARCHIPELAGO COMPRISED OF OVER NINE HUNDRED ISLANDS IN THE SOUTH PACIFIC INCLUDING GUADALCANAL, WHERE THE CAPITAL, HONIARA, IS THE NATION'S MAIN PORT","WEJNZRT GES WBS WL QNS BGQZIS LKWXSEZBY HKGBQT WB QNS TWKWCWB ZTKGBRT, GB GEJNZHSKGYW JWCHEZTSR WL WISE BZBS NPBRESR ZTKGBRT ZB QNS TWPQN HGJZLZJ ZBJKPRZBY YPGRGKJGBGK, XNSES QNS JGHZQGK, NWBZGEG, ZT QNS BGQZWB'T CGZB HWEQ",C is M.,Country Capital Cryptos
59,"GEORGIA IS ONE OF THE COUNTRIES THAT BORDERS THE BLACK SEA, AND ITS CAPITAL, TBILISI (NAMED FOR ITS HOT SPRINGS), IS STRATEGICALLY LOCATED IN THE CAUCASUS MOUNTAINS AT THE CROSSROADS BETWEEN ASIA AND EUROPE ON THE ROUTE HISTORICALLY KNOWN AS THE SILK ROAD","CSABCGQ GN AFS AO HJS IATFHBGSN HJQH EABZSBN HJS EYQIU NSQ, QFZ GHN IQVGHQY, HEGYGNG (FQXSZ OAB GHN JAH NVBGFCN), GN NHBQHSCGIQYYP YAIQHSZ GF HJS IQTIQNTN XATFHQGFN QH HJS IBANNBAQZN ESHKSSF QNGQ QFZ STBAVS AF HJS BATHS JGNHABGIQYYP UFAKF QN HJS NGYU BAQZ",U is K.,Country Capital Cryptos
60,"BY BUS, IT'S A SIX-HOUR TRIP TO GO FROM MEXICO CITY, THE CAPITAL OF MEXICO, TO THE TOWN OF OAXACA, WHERE THERE'S A WORLD FAMOUS GIANT CYPRESS, CALLED THE TULE TREE, THAT'S MORE THAN TWO THOUSAND YEARS OLD","SI SLE, PN'E M EPG-RCLA NAPZ NC YC TACO OKGPXC XPNI, NRK XMZPNMQ CT OKGPXC, NC NRK NCHB CT CMGMXM, HRKAK NRKAK'E M HCAQJ TMOCLE YPMBN XIZAKEE, XMQQKJ NRK NLQK NAKK, NRMN'E OCAK NRMB NHC NRCLEMBJ IKMAE CQJ",Y is G.,Country Capital Cryptos
61,"A PLEASANT CLIMATE INCLUDING GENTLE BREEZES, AND A CENTRAL LOCATION WITHIN THE COUNTRY, WERE THE TWO MAIN REASONS WHY LUSAKA WAS CHOSEN TO BE CAPITAL OF ZAMBIA, WHERE, IN THE EARLY TWENTIETH CENTURY, MINERS UNEARTHED THE FIRST EARLY HUMAN FOSSIL FOUND IN AFRICA CALLED THE BROKEN HILL SKULL","E VIREAESD KIGXEDR GSKINJGSZ ZRSDIR YLRRORA, ESJ E KRSDLEI IHKEDGHS MGDBGS DBR KHNSDLC, MRLR DBR DMH XEGS LREAHSA MBC INAEWE MEA KBHARS DH YR KEVGDEI HQ OEXYGE, MBRLR, GS DBR RELIC DMRSDGRDB KRSDNLC, XGSRLA NSRELDBRJ DBR QGLAD RELIC BNXES QHAAGI QHNSJ GS EQLGKE KEIIRJ DBR YLHWRS BGII AWNII",Z is G.,Country Capital Cryptos
62,"ARGENTINA IS FAMOUSLY KNOWN FOR TWO THINGS: BIG BEEF PRODUCTION ON THE GRASSY PLAINS (PAMPAS) AND, WHEN IN THE CAPITAL CITY OF BUENOS AIRES ON THE SOUTHWESTERN COAST, TAKING LESSONS AND DANCING THE ULTIMATE TANGO","GVYWSEQSG QU XGHZKUIA RSZCS XZV ECZ EOQSYU: JQY JWWX DVZBKLEQZS ZS EOW YVGUUA DIGQSU (DGHDGU) GSB, COWS QS EOW LGDQEGI LQEA ZX JKWSZU GQVWU ZS EOW UZKEOCWUEWVS LZGUE, EGRQSY IWUUZSU GSB BGSLQSY EOW KIEQHGEW EGSYZ",H is M.,Country Capital Cryptos
63,"ILLUMINATED BY COLORED LIGHTS IN THE NIGHT, THE RELATIVELY NEW RAINBOW BRIDGE JOINS THE CENTRAL PART OF TOKYO (THE CAPITAL OF JAPAN) WITH A WHARF DEVELOPMENT WHERE A STATUE OF LIBERTY REPLICA STANDS IN THE PARK","RDDXARCSUJB GL VZDZHJB DRQIUM RC UIJ CRQIU, UIJ HJDSURNJDL CJF HSRCGZF GHRBQJ PZRCM UIJ VJCUHSD KSHU ZY UZWLZ (UIJ VSKRUSD ZY PSKSC) FRUI S FISHY BJNJDZKAJCU FIJHJ S MUSUXJ ZY DRGJHUL HJKDRVS MUSCBM RC UIJ KSHW",A is M.,Country Capital Cryptos
64,"AN ORGANIZED CITY FOR MORE THAN A THOUSAND YEARS, PRAGUE, THE CAPITAL OF THE CZECH REPUBLIC IN THE HEART OF EUROPE, IS FAMOUS FOR BEING A CULTURAL CENTER","SG LIYSGHOUV QHAM RLI NLIU AJSG S AJLWCSGV MUSIC, EISYWU, AJU QSEHASZ LR AJU QOUQJ IUEWKZHQ HG AJU JUSIA LR UWILEU, HC RSNLWC RLI KUHGY S QWZAWISZ QUGAUI",K is B.,Country Capital Cryptos
65,"A UNIQUE BLEND OF OLD AND NEW CHARACTERIZES SWAZILAND, A LANDLOCKED COUNTRY IN SOUTHERN AFRICA WHERE MANY PEOPLE COMMUTE TO THE CAPITAL CITY OF MBABANE FOR WORK AND SCHOOL FROM NEARBY VILLAGES, SQUEEZING FREQUENT TRADITIONAL CEREMONIES INTO THEIR BUSY MODERN LIVES","N HLZEHU XGULT IY IGT NLT LUS JWNANJKUAZBUV VSNBZGNLT, N GNLTGIJQUT JIHLKAC ZL VIHKWUAL NYAZJN SWUAU RNLC OUIOGU JIRRHKU KI KWU JNOZKNG JZKC IY RXNXNLU YIA SIAQ NLT VJWIIG YAIR LUNAXC MZGGNDUV, VEHUUBZLD YAUEHULK KANTZKZILNG JUAURILZUV ZLKI KWUZA XHVC RITUAL GZMUV",X is B.,Country Capital Cryptos
66,"MANY OF THE PEOPLE I KNOW WHO HAVE TAKEN A CRUISE TO NASSAU, THE CAPITAL OF THE BAHAMAS, TOLD ME THAT IT'S A BEAUTIFUL PLACE TO RELAX AND HAVE FUN, BUT NONE OF THEM HAD HEARD OF THE NOVELTY UNDERWATER MAILBOX WHERE DIVERS CAN DROP OFF A POST CARD","SWIM YZ JXR CRYCGR T OIYB BXY XWFR JWORI W NKVTUR JY IWUUWV, JXR NWCTJWG YZ JXR LWXWSWU, JYGQ SR JXWJ TJ'U W LRWVJTZVG CGWNR JY KRGWD WIQ XWFR ZVI, LVJ IYIR YZ JXRS XWQ XRWKQ YZ JXR IYFRGJM VIQRKBWJRK SWTGLYD BXRKR QTFRKU NWI QKYC YZZ W CYUJ NWKQ",D is X.,Country Capital Cryptos
67,"WHAT STARTED AS A TIN MINING CAMP AT THE CONFLUENCE OF TWO RIVERS HAS GROWN TO BECOME KUALA LUMPUR, THE CAPITAL OF MALAYSIA, A CITY THAT HAS A DISTINCTIVE SKYLINE BECAUSE OF ITS PETRONAS TWIN TOWERS","NSIA KAIJAQW IK I AZY EZYZYB UIER IA ASQ ULYCMHQYUQ LC ANL JZOQJK SIK BJLNY AL GQULEQ XHIMI MHERHJ, ASQ UIRZAIM LC EIMIFKZI, I UZAF ASIA SIK I WZKAZYUAZOQ KXFMZYQ GQUIHKQ LC ZAK RQAJLYIK ANZY ALNQJK",X is K.,Country Capital Cryptos
68,"PALAU, A YOUNG NATION WITH A RECENTLY ESTABLISHED CAPITAL CITY OF MELEKEOK, IS AN ARCHIPELAGO IN THE PACIFIC OCEAN, SITUATED AT THE CONVERGENCE OF THREE MAJOR CURRENTS THAT ARE THOUGHT TO BE THE REASON WHY THERE IS A FANTASTICALLY DIVERSE MARINE LIFE, INCLUDING JELLYFISH THAT FILL A LANDLOCKED, RAIN FED LAKE IN THE CENTER OF ONE OF THE ISLANDS","VXYXK, X NZKIM IXQTZI HTQG X OCLCIQYN CUQXWYTUGCS LXVTQXY LTQN ZJ ECYCRCZR, TU XI XOLGTVCYXMZ TI QGC VXLTJTL ZLCXI, UTQKXQCS XQ QGC LZIACOMCILC ZJ QGOCC EXBZO LKOOCIQU QGXQ XOC QGZKMGQ QZ WC QGC OCXUZI HGN QGCOC TU X JXIQXUQTLXYYN STACOUC EXOTIC YTJC, TILYKSTIM BCYYNJTUG QGXQ JTYY X YXISYZLRCS, OXTI JCS YXRC TI QGC LCIQCO ZJ ZIC ZJ QGC TUYXISU",B is J.,Country Capital Cryptos
69,"FOR CENTURIES A ZEST FOR MUSIC, ART AND CULTURE HAS CHARACTERIZED VIENNA, THE CAPITAL OF AUSTRIA, POSITIONED PRETTILY AT THE FOOT OF THE ALPS BY THE DANUBE RIVER, WITH ITS IMPRESSIVE WORLD-FAMOUS ARCHITECTURE","QKH ZRGNAHTRL Y SRLN QKH WALTZ, YHN YGF ZAONAHR JYL ZJYHYZNRHTSRF MTRGGY, NJR ZYXTNYO KQ YALNHTY, XKLTNTKGRF XHRNNTOU YN NJR QKKN KQ NJR YOXL EU NJR FYGAER HTMRH, CTNJ TNL TWXHRLLTMR CKHOF-QYWKAL YHZJTNRZNAHR",S is Z.,Country Capital Cryptos
70,"PLANNED AND BUILT IN THE SHAPE OF AN AIRPLANE (AT FIRST IT WAS GOING TO BE A BUTTERFLY) DURING THE MID-TWENTIETH CENTURY, BRASILIA IS THE CAPITAL OF BRAZIL, AND A MONUMENT TO THE COUNTRY'S MODERNIZATION","ZGJLLKM JLM WINGS NL SYK DYJZK CT JL JNQZGJLK (JS TNQDS NS HJD ECNLE SC WK J WISSKQTGA) MIQNLE SYK UNM-SHKLSNKSY XKLSIQA, WQJDNGNJ ND SYK XJZNSJG CT WQJRNG, JLM J UCLIUKLS SC SYK XCILSQA'D UCMKQLNRJSNCL",R is Z.,Country Capital Cryptos
71,OSLO NORWAY IS THE ONLY CAPITAL CITY IN EUROPE WHERE THE RESIDENTS CAN BEGIN A WINTER SKI TRIP IN THE WILDERNESS PRACTICALLY RIGHT OUT THEIR BACK DOOR,ZAWZ KZFSLN JA DRH ZKWN YLMJDLW YJDN JK HXFZMH SRHFH DRH FHAJCHKDA YLK QHOJK L SJKDHF AVJ DFJM JK DRH SJWCHFKHAA MFLYDJYLWWN FJORD ZXD DRHJF QLYV CZZF,V is K.,Country Capital Cryptos
72,"MADE PICTURESQUE BY THE FROZEN ALPS THAT ARE THE BACKDROP TO SWITZERLAND'S CAPITAL, BERN IS THE CITY WHERE ALBERT EINSTEIN WAS BORN AND DID INGENIOUS WORK ON THE EQUATION THAT BROUGHT HIM FAME","HQIT CZLXJMTEWJT OU XKT SMARTY QGCE XKQX QMT XKT OQLVIMAC XA ENZXRTMGQYI'E LQCZXQG, OTMY ZE XKT LZXU NKTMT QGOTMX TZYEXTZY NQE OAMY QYI IZI ZYDTYZAJE NAMV AY XKT TWJQXZAY XKQX OMAJDKX KZH SQHT",W is Q.,Country Capital Cryptos
73,"GABON IS A HEAVILY FORESTED COUNTRY ON THE WESTERN COAST OF AFRICA WITH A CAPITAL CITY NAMED LIBREVILLE, WHICH IS A PORT ON THE GULF OF GUINEA WHERE RAW LUMBER IS ONE OF ITS MAIN TRADE PRODUCTS","QOWRJ KV O TZOBKSL IRMZVEZU GRDJEML RJ ETZ HZVEZMJ GROVE RI OIMKGO HKET O GOYKEOS GKEL JONZU SKWMZBKSSZ, HTKGT KV O YRME RJ ETZ QDSI RI QDKJZO HTZMZ MOH SDNWZM KV RJZ RI KEV NOKJ EMOUZ YMRUDGEV",W is B.,Country Capital Cryptos
74,"THE CITIES OF BUDA AND PEST WERE CONNECTED IN THE EARLY NINETEENTH CENTURY BY A SUSPENSION BRIDGE OVER THE DANUBE RIVER, AND NOW BUDAPEST HAS BEEN CALLED A BUSTLING METROPOLIS THAT REMAINS FRIENDLY, AND IS THE CAPITAL OF HUNGARY","ULI YRURIM JQ TXKC CSK WIMU AINI YJSSIYUIK RS ULI ICNEG SRSIUIISUL YISUXNG TG C MXMWISMRJS TNRKZI JOIN ULI KCSXTI NROIN, CSK SJA TXKCWIMU LCM TIIS YCEEIK C TXMUERSZ HIUNJWJERM ULCU NIHCRSM QNRISKEG, CSK RM ULI YCWRUCE JQ LXSZCNG",H is M.,Country Capital Cryptos
75,"SOMETIMES THE PHRASE ""A STRIKING NATURAL BEAUTY"" IS USED TO DESCRIBE STOCKHOLM, A CITY BUILT ON FOURTEEN ISLANDS THAT IS THE CAPITAL OF SWEDEN, A COUNTRY IN THE HIGH NORTH OF EUROPE THAT BORDERS THE WATERS OF THE BALTIC SEA","DQPSYZPSD YLS BLONDS ""N DYOZGZKC KNYEONR TSNEYH"" ZD EDSJ YQ JSDWOZTS DYQWGLQRP, N WZYH TEZRY QK IQEOYSSK ZDRNKJD YLNY ZD YLS WNBZYNR QI DMSJSK, N WQEKYOH ZK YLS LZCL KQOYL QI SEOQBS YLNY TQOJSOD YLS MNYSOD QI YLS TNRYZW DSN",E is U.,Country Capital Cryptos
